Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
0,"reduce_baseline(unsigned long long*, unsigned long long*, int) [clone .kd]",2,0,0,1483380,1483380,134217728,256,2048,0,8,8,16,64,0x0,0x7fe21a6b2f40,1960086,1960086,15858,15680696,2097152,1912130322,15548644,0,7714020404,2559407560862871,2559419495545026,2559419496867747,2559407569957526
