Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
0,"reduce_avoid_divergent_branching(unsigned long long*, unsigned long long*, int) [clone .kd]",2,0,0,1487131,1487131,134217728,256,2048,0,8,8,16,64,0x0,0x7f0551492f80,1822531,1822531,2097152,72876032,9365103,1198766084,2559422085304656,2559436561843475,2559436563073395,2559422094308250
